Date,C5_alpha_0.1,C5_alpha_0.2,C5_alpha_0.3,C5_alpha_0.4,C5_alpha_0.5,C5_alpha_0.6,C5_alpha_0.7,C5_alpha_0.8,C5_alpha_0.9,C5_alpha_1.0,Buy&Hold,Benchmark
2021-02-25,-0.0272956681251039,-0.030272606184328,-0.0340182676600646,-0.0393497031800722,-0.044181717321301,-0.0492053864888794,-0.0599848551943324,-0.0805908249604527,-0.0805908249604527,-0.0805908249604527,-0.0201459279033226,-0.0240957892057616
2021-02-26,-0.0099914042256076,-0.0094051648787761,-0.0116664992377134,-0.0101626944325834,-0.0111534510716804,-0.0126666109371656,-0.0149987048658127,-0.0098501522110203,-0.0098501522110203,-0.0098501522110203,-0.0107283346013404,-0.0051527781264045
2021-03-01,0.0254967866396503,0.0269208659986569,0.0293906965570286,0.0309273787138342,0.0316069270709571,0.0323730551519098,0.0459884670195904,0.0635529114819255,0.0635529114819255,0.0635529114819255,0.0210243761757974,0.0242402017245997
2021-03-02,-0.0059677260880003,-0.0070531783694035,-0.0068172682721805,-0.0079347868030309,-0.0130950117668597,-0.0180381310971478,-0.025601606548109,-0.044527636486599,-0.044527636486599,-0.044527636486599,-0.0038717382436692,-0.0078031554798237
2021-03-03,-0.0047121052102345,-0.0045319418244573,-0.0030259172219515,-0.0039179790916499,0.0007401466363443,-0.0101827984216435,-0.0064492542775677,-0.0484237582833957,-0.0484237582833957,-0.0484237582833957,-0.0052943032784073,-0.0132459340553384
2021-03-04,-0.0125809653130521,-0.0125612709874411,-0.014158878554272,-0.0145820032343025,-0.0136934503788888,-0.023919070285437,-0.0348532242583418,-0.0486221818311274,-0.0486221818311274,-0.0486221818311274,-0.0109405584393724,-0.0123747367249169
2021-03-05,0.017053042491281,0.0169134347035412,0.014871480177238,0.0128257407007801,0.00842041626322,0.0031657310424741,-0.0145920471111634,-0.0377993135312829,-0.0377993135312829,-0.0377993135312829,0.0189879657405152,0.0183968357072654
2021-03-08,0.0008364480581005,-9.89724290047081e-05,-0.0011193992682581,-0.0031322105683629,-0.0056467509944846,-0.0154084818755579,-0.0213790109312285,-0.0584496728285433,-0.0584496728285433,-0.0584496728285433,0.002928395811176,-0.0049788807079338
2021-03-09,0.0115844695039805,0.0127555970617083,0.0140830046495598,0.0207515009854077,0.0279175368701793,0.0466977998418239,0.0871203892496797,0.1964120760817838,0.1964120760817838,0.1964120760817838,0.006397713948249,0.0142773785650502
2021-03-10,0.0120856367982979,0.0126509953550689,0.0142203165517864,0.013874608989965,0.012484597854489,0.0159793195761571,0.0244786980055165,-0.0081950691083264,-0.0081950691083264,-0.0081950691083264,0.0113057309109288,0.0062246768096663
2021-03-11,0.0070925953578431,0.0079738605602845,0.0081630581841772,0.0094587835628054,0.0106799932095682,0.0209800136545168,0.0313058891161656,0.0472113423653142,0.0472113423653142,0.0472113423653142,0.0043972934072472,0.0101392512513984
2021-03-12,0.0064151937892687,0.0069113264595424,0.0088525480526892,0.0097791362957236,0.0070949958288349,0.0071669130212845,0.0220436008998348,-0.008390501992574,-0.008390501992574,-0.008390501992574,0.005182771730547,0.0013467823377255
2021-03-15,0.0028198627494975,0.0010586292455464,0.0018951645099794,0.0031119285635644,0.0066641389902253,0.0037961592703996,0.0122639763111709,0.0204834612062225,0.0204834612062225,0.0204834612062225,0.0035507225897147,0.0059633773566809
2021-03-16,-0.0085773201752495,-0.0099549200152436,-0.0143853705457369,-0.0180404055430272,-0.0225690138399787,-0.0222246927696182,-0.0388803717392614,-0.0438737719594042,-0.0438737719594042,-0.0438737719594042,-0.0038288032171317,-0.0012610528672165
2021-03-17,0.009482376314002,0.0110377133193208,0.0159595867822716,0.0189959470667422,0.0215046196449424,0.0229861158263907,0.0274724763071153,0.0368307426101173,0.0368307426101173,0.0368307426101173,0.0047273060265637,0.0034098889768838
2021-03-18,-0.0146829465825026,-0.0174611316670888,-0.0195974556148045,-0.0263949360550958,-0.0319939101604141,-0.033651731808124,-0.0403530403951214,-0.0693207276395118,-0.0693207276395118,-0.0693207276395118,-0.0089376837430819,-0.0145496696675231
2021-03-19,-0.0020941224654725,-0.0019437611474386,-0.0012897311426451,-0.001610663699994,-0.0030281696520006,0.0012406306136679,0.0004626002009897,0.0026180050626212,0.0026180050626212,0.0026180050626212,-0.0021105727360657,-0.0018505037757681
2021-03-22,0.002347982442189,0.0014726532762442,-1.7021800551759363e-05,0.0023851298614986,0.0028847543912941,0.008074484955693,0.0004543881612326,0.0231038302993886,0.0231038302993886,0.0231038302993886,0.0040295024606081,0.0079849047577114
2021-03-23,-0.0148282938545361,-0.0167012457798459,-0.0205949028875989,-0.024387056843275,-0.0266610070062518,-0.0278715274387582,-0.0289503308938913,-0.0117014645636592,-0.0117014645636592,-0.0117014645636592,-0.0091076303972535,-0.0078707509626806
2021-03-24,-0.0032363980234343,-0.0038031154971837,-0.0050582399695968,-0.0077099407085939,-0.0051194536433011,-0.0105161691726818,-0.0248295014915887,-0.0481605872781021,-0.0481605872781021,-0.0481605872781021,-0.0016353714302387,-0.0050832978761251
2021-03-25,0.0119849249778072,0.0125724449779678,0.0152861347081397,0.0168962787769291,0.0207946372324193,0.0190564702979518,0.0278385843701117,0.0160566274015578,0.0160566274015578,0.0160566274015578,0.009599662257499,0.0056253534073646
2021-03-26,0.0163009106368445,0.0158416483462043,0.0140064978387544,0.0102506017625814,0.0067871353775022,0.0032169884367217,-0.0139696960963977,-0.0338543824157676,-0.0338543824157676,-0.0338543824157676,0.0181032808384231,0.0161150481875289
2021-03-29,-0.0032978482187396,-0.0048511908092397,-0.0066484116760098,-0.0074507937616164,-0.0056692596323488,-0.0022514861998981,-0.0001970595520116,-0.0119926670211124,-0.0119926670211124,-0.0119926670211124,0.0004036266951923,-0.000504974921261
2021-03-30,0.0031796525185653,0.0051212427478451,0.008590470597581,0.0111568779256224,0.010412094248726,0.0092620826727459,0.0220916038548078,0.0398010788512122,0.0398010788512122,0.0398010788512122,-0.0017774280083826,-0.0026530371535286
2021-03-31,5.909789104322169e-05,0.0004286605851048,0.000857542696336,0.0033625466159503,0.0058771579896619,0.0145118820003604,0.0198517197693617,0.0508322055844403,0.0508322055844403,0.0508322055844403,-0.0014737965903382,0.0040535049709649
2021-04-01,0.009936020802971,0.0109066069493863,0.011334579413592,0.0119631446216055,0.0103306503108132,0.0082564873084876,-0.0088535288003431,-0.00925245592312,-0.00925245592312,-0.00925245592312,0.0076987049714144,0.0107988525769697
2021-04-05,0.0101854271449159,0.009681647143187,0.0086273041454027,0.0125169642462733,0.0084349127790439,0.0112509557220438,0.0363004017324213,0.0442765912277189,0.0442765912277189,0.0442765912277189,0.0106015435430665,0.0143532653030518
2021-04-06,-0.0008445655309617,-0.0010509329331438,-0.0008657202023597,-0.001815077456957,-0.0037783796677311,-0.0048935731745254,-0.006312295100353,0.0008247761127986,0.0008247761127986,0.0008247761127986,-0.0002170976541197,-0.0005905877912459
2021-04-07,-0.0006218426457845,-0.0004276227440012,-0.0015505131114271,-0.0027508840772406,-0.0056640254023366,-0.0078135812180515,-0.0215739335328961,-0.0298574282089308,-0.0298574282089308,-0.0298574282089308,7.404678153224451e-05,0.0011571100561293
2021-04-08,0.0017138755641001,0.0016618123927881,0.0009295256259869,-0.0002720216029563,-0.0008060372046307,0.0010822890979553,0.0150282801104483,0.0191215961343642,0.0191215961343642,0.0191215961343642,0.0015257255436712,0.0047467653269799
2021-04-09,0.0056446146480652,0.0056266458977664,0.0041158124469305,0.0026060768472708,0.0009555457237028,-0.0011715682412422,-0.0100175825581661,-0.0099151557330349,-0.0099151557330349,-0.0099151557330349,0.0059404001714454,0.0072701830917303
2021-04-12,0.0009239986814306,0.0007071301987125,0.0015988578542257,0.0012980002832423,0.0060993358536801,0.0090366187221637,0.0166408743630643,0.0368674123012944,0.0368674123012944,0.0368674123012944,0.0006528854490022,0.0003645355837362
2021-04-13,0.0015985808306847,0.0013458739444212,0.0020359477654707,0.0063038078462556,0.0130581946504742,0.020205053938383,0.0561440562941979,0.085956903647848,0.085956903647848,0.085956903647848,-1.7226103160625476e-05,0.0029639257197751
2021-04-14,0.0022233104428343,0.0025796559919919,0.004241207646779,0.0007803915747461,0.004136987877815,-0.0033590118479389,-0.0242748077093139,-0.039471667046475,-0.039471667046475,-0.039471667046475,0.0013961726248873,-0.0034152156179185
2021-04-15,0.0068844575355252,0.0061686285833165,0.004096525659843,0.0050272080177827,0.0040034525807542,0.0089230099536555,0.0030428599563611,0.0090409312239807,0.0090409312239807,0.0090409312239807,0.0081667893958486,0.0107424628197729
2021-04-16,0.0022872169419039,0.0012630426426362,0.0007982692988913,-0.0016319934589951,-0.0025696608518559,-0.0016546393559831,-0.0041748107738585,0.0012587029151958,0.0012587029151958,0.0012587029151958,0.0042446400198354,0.0033422098679989
2021-04-19,-0.0059626338733333,-0.0060507813624909,-0.0071490700253352,-0.0100251646564374,-0.0110404265397801,-0.013984859831492,-0.0265322918980067,-0.0339965846863086,-0.0339965846863086,-0.0339965846863086,-0.0043978590311457,-0.0049128847560824
2021-04-20,-0.0148285465656939,-0.0176108239737552,-0.0216567468265065,-0.0227886706531524,-0.0216883295826339,-0.017401728286016,-0.0138341907899814,0.0061010172675219,0.0061010172675219,0.0061010172675219,-0.0086334443323126,-0.0073216457355437
2021-04-21,0.0115124943177731,0.0127471225960728,0.0147287699458584,0.015332344477778,0.0198893571213001,0.0195809889169259,0.0236008645556958,0.0349517934398941,0.0349517934398941,0.0349517934398941,0.0085588083031693,0.0094622087870983
2021-04-22,-0.0121409594978619,-0.0133842821158187,-0.0147718795253898,-0.0168484886005816,-0.0224169910209037,-0.0293088251587084,-0.0218639329036045,-0.0328306967669932,-0.0328306967669932,-0.0328306967669932,-0.0092381472883565,-0.0091332185759559
2021-04-23,0.011162626473478,0.0123987300922612,0.0127945345483517,0.0114174992299364,0.0155778291093704,0.0168961682950876,0.0150855389375935,0.0134919082134512,0.0134919082134512,0.0134919082134512,0.008586822585553,0.0108424331891034
2021-04-26,0.0057448304179675,0.0077346907844446,0.0103983563642248,0.0144462404939614,0.0151373049978435,0.0168488315410188,0.0123891732287013,0.0120647150060257,0.0120647150060257,0.0120647150060257,0.0008270292791588,0.0020877337096005
2021-04-27,0.0019428729245359,0.0025864921990517,0.0022309568894313,-0.0015850091316415,-0.0041702433629525,-0.0077944943932203,-0.0244814821801641,-0.0453264790736829,-0.0453264790736829,-0.0453264790736829,0.0018668660564997,-0.0002154846297959
2021-04-28,0.0019313849811039,0.002859550195593,0.0034551616703728,0.0020393180036783,0.00401789244795,-6.809787321595314e-05,-0.0206569688716213,-0.0146720943042283,-0.0146720943042283,-0.0146720943042283,0.001336424722883,-0.0002874793786113
2021-04-29,0.0057202269913844,0.0059323041743594,0.0042200175696625,-0.0001281554270938,0.0016681023015778,-0.0016108356665346,-0.0136683791595546,-0.0250575517197484,-0.0250575517197484,-0.0250575517197484,0.0065237792973703,0.0063727485359372
2021-04-30,-0.0070405986134245,-0.0083698621543205,-0.0089314053961907,-0.0056709311437525,-0.0048412029883199,-0.0012555582521796,0.0248725748812269,0.047917239575582,0.047917239575582,0.047917239575582,-0.0053782660994315,-0.0065704853629048
2021-05-03,0.0070113865652273,0.0067447982605844,0.0068747763433941,0.0067963906419518,0.0108053937779511,0.0072824226713939,-0.0184726898633789,-0.0345906327113005,-0.0345906327113005,-0.0345906327113005,0.0078180274832637,0.0021569182351672
2021-05-04,-0.004254189036995,-0.005033565711071,-0.0061684714116065,-0.0103122643845359,-0.0077083008044012,-0.0085104135623479,-0.0123518895360705,-0.0164987408992819,-0.0164987408992819,-0.0164987408992819,-0.0026089849281357,-0.0061694242865494
2021-05-05,0.0068449824194643,0.0081150037923704,0.0097441818998509,0.0111648229171625,0.0126170185418933,0.008704539513827,-0.0120942633660562,-0.0039489590803736,-0.0039489590803736,-0.0039489590803736,0.0044629843278331,0.000312833454531
2021-05-06,0.0099436786485797,0.0103143408406468,0.0100389044661928,0.0089071947197795,0.0058877997041745,0.0053977364888536,-0.0033908341966128,-0.0110293385207849,-0.0110293385207849,-0.0110293385207849,0.0101661843760984,0.0079856713663157
2021-05-07,0.0099510137176114,0.0109944183069268,0.011842109905165,0.0135974499626613,0.0160114763343523,0.0168906141163687,0.0180662135079309,0.0133074609534211,0.0133074609534211,0.0133074609534211,0.0074834053096301,0.0072780476868659
2021-05-10,-0.0086907741645733,-0.0110634623480971,-0.0118929869521087,-0.0161534480834702,-0.0134964861280717,-0.0181094975514816,-0.04189044279843,-0.0644437313978407,-0.0644437313978407,-0.0644437313978407,-0.0039406200797812,-0.009902539903974
2021-05-11,-0.0107588238225915,-0.0109034981555167,-0.0115973645827276,-0.011871121917718,-0.0132889302204791,-0.0111413509760192,-0.0182190562787907,-0.0188222787642885,-0.0188222787642885,-0.0188222787642885,-0.0100178163801351,-0.0089247734161942
2021-05-12,-0.0197230111039474,-0.0198079797611381,-0.0199209618921747,-0.0215037341212633,-0.0215821945540413,-0.0251762443737982,-0.0405247774874093,-0.0442482129268541,-0.0442482129268541,-0.0442482129268541,-0.0178141953407623,-0.0212451222772144
2021-05-13,0.0104375323082678,0.0093669991813023,0.0080035125801984,0.0043170523056639,-0.0005321130474317,-0.0022728679206503,-0.0143437193244223,-0.0308532039808964,-0.0308532039808964,-0.0308532039808964,0.0128309167099057,0.0120122738370818
2021-05-14,0.0172661498255599,0.0193412058759594,0.0221030993427974,0.0238671277519656,0.0263620875421732,0.0261873526804947,0.0293155909646417,0.0315730329971135,0.0315730329971135,0.0315730329971135,0.0127978677222428,0.0153555689677571
2021-05-17,-0.0008912380281677,-3.061209415625865e-05,0.0011554795373388,0.0013426945032415,0.0003495976763997,-0.0071251065831963,-0.0136316874426784,-0.0218909829468402,-0.0218909829468402,-0.0218909829468402,-0.0017464847665605,-0.0025445544741315
2021-05-18,-0.0079925312589747,-0.0082354607462396,-0.0093158649825196,-0.0075128924061981,-0.0070627591634868,-0.0007489883850967,0.0002599240410387,0.0018029458511532,0.0018029458511532,0.0018029458511532,-0.0072509468566506,-0.0086158302330221
2021-05-19,-0.0034783182725356,-0.003220073272071,-0.0044629298991675,-0.0052579739632154,-0.0087815193535455,-0.0089748900436691,-0.0202596306422923,-0.0249363838658884,-0.0249363838658884,-0.0249363838658884,-0.0029228626668026,-0.0026218049014208
2021-05-20,0.0098227355287746,0.0097314138963863,0.0100644536093531,0.0124738839993042,0.0142564001037853,0.0240702428227923,0.0300961035917907,0.0413871280233637,0.0413871280233637,0.0413871280233637,0.0091205063808323,0.0107582102823515
2021-05-21,0.0044153632740248,0.0051778837111557,0.006525719341965,0.0087905194458563,0.0066236294358852,0.0054495124996833,0.0073245516566577,-0.0100549171289251,-0.0100549171289251,-0.0100549171289251,0.0026104079360644,-0.0008188920227643
2021-05-24,0.0098639687648107,0.011424912124795,0.0116829022396219,0.0123683603953302,0.0159962241821547,0.0220367979445956,0.0302641990450552,0.0440022264046771,0.0440022264046771,0.0440022264046771,0.0072912827534791,0.010194367759249
2021-05-25,-0.0053291651566385,-0.005567283466853,-0.0060934749801414,-0.0052264576824061,-0.0054898989753004,-0.0013709511543874,0.0041345698571555,-0.0028856683829658,-0.0028856683829658,-0.0028856683829658,-0.0047752493020407,-0.0022186479119317
2021-05-26,0.0053253430939839,0.0067453874510681,0.0082664684232377,0.01127943035953,0.0094112475764894,0.0076088636192083,0.0149862227146105,0.0238799575007826,0.0238799575007826,0.0238799575007826,0.0026289868674326,0.0019845319764439
2021-05-27,0.0077203190703143,0.0087426504918139,0.0122899279950905,0.016361028452567,0.0157456427559802,0.0126567002084953,0.0271800420634728,0.0189298401542437,0.0189298401542437,0.0189298401542437,0.0036570612923036,0.0005248355316
2021-05-28,0.0012081695026119,0.0012070785817226,0.0011839904072566,-0.0016057907757185,-0.0005783420183534,0.0031474400363369,-0.0113314019302781,-0.0089245228021594,-0.0089245228021594,-0.0089245228021594,0.0013240751913619,0.0017889269352611
2021-06-01,0.0048277083546704,0.0072983176037907,0.0105570466315391,0.0140508458275826,0.0195312497026274,0.0139995339408644,0.0118269082776484,-0.0021112685996239,-0.0021112685996239,-0.0021112685996239,-0.0001214540670029,-0.0008809727511447
2021-06-02,0.000790684648183,0.0002877946380792,4.7245475411145874e-05,-4.385159374775579e-05,-0.0011686948898119,0.0005164165211908,-0.0160491878175987,-0.0301009523377681,-0.0301009523377681,-0.0301009523377681,0.0017790948381907,0.0015726459058984
2021-06-03,-0.0010255948927943,-0.0012450886663431,-0.0010990670567305,-0.0010191877537872,-0.0067194685375049,-0.0163744619406595,-0.0397045520031088,-0.0533447643128309,-0.0533447643128309,-0.0533447643128309,0.0007350795060184,-0.0037115460857772
2021-06-04,0.0085515762210629,0.0088269770915582,0.0096526989359491,0.0113967717207758,0.0143229046457632,0.0242425888886254,0.0259482880584588,0.0457544705755155,0.0457544705755155,0.0457544705755155,0.0068981660196287,0.0091459889678955
2021-06-07,0.0079462834998596,0.0096351107262995,0.0121801864702791,0.0228965813701079,0.042103183401985,0.0737541287449035,0.010489945930164,0.0101494316983057,0.0101494316983057,0.0101494316983057,0.0023379083969309,-0.0009701298454652
2021-06-08,-0.0005224784836614,8.848863961209645e-05,0.0004942538947983,0.0004559113887647,0.0007946277191989,6.624963311529933e-05,-0.0013149216543584,-0.0025449217418787,-0.0025449217418787,-0.0025449217418787,-0.0018899992139696,0.0002129918015614
2021-06-09,-0.0049029556728872,-0.0063947435502132,-0.0077622772583253,-0.008020485466515,-0.0055538470409132,-0.001893904741457,-0.0124134171631514,-0.007968981371759,-0.007968981371759,-0.007968981371759,-0.0022750626014439,-0.0014917887617804
2021-06-10,0.0009452400403356,-0.0002016089584814,-0.0021603169341945,-0.0011625457838252,0.0026808523446436,0.0078712273302958,0.0114891929539727,0.0189385017402556,0.0189385017402556,0.0189385017402556,0.0032182519055256,0.0046482357890615
2021-06-11,0.0013087259911072,0.0015956308767733,0.0018758934378986,0.0015764520415204,-0.0019423119943772,-0.0050554303793143,-0.0020046435510268,-0.0003770180312155,-0.0003770180312155,-0.0003770180312155,0.0009965421028871,0.0016526741134827
2021-06-14,-0.0007914956736898,-0.0006915712287964,-0.0010624701167943,-0.0007289608808254,0.0003129536484851,0.0063819595067322,0.00382006974252,0.0127892218490233,0.0127892218490233,0.0127892218490233,-0.0008586638047181,0.0022388667546546
2021-06-15,-0.0015574965197028,-0.0017035346704447,-0.0016633105009861,-0.0044006899770359,-0.0058871069745276,-0.0162380079450862,-0.0148740958315241,-0.0296750825796204,-0.0296750825796204,-0.0296750825796204,-0.0006949903631893,-0.0018340667597527
2021-06-16,-0.0060927068275315,-0.0051538554281899,-0.0052890383473293,-0.0050495242931918,-0.0053840665447362,-0.0035725204045934,-0.0018963982935763,0.009193155632698,0.009193155632698,0.009193155632698,-0.0071186032788264,-0.0055833875159412
2021-06-17,-0.0100678691857458,-0.0123521867379258,-0.0162315787477738,-0.013972857051828,-0.0116865670403643,0.0043166972536142,0.0060155045967248,0.0193926145867886,0.0193926145867886,0.0193926145867886,-0.005641715960208,-0.0003316162189123
